institution,state,program_name,program_code,specialty_code,specialty,program_type_code,program_type,year,quota,filled,fill_rate,pslf_class,pslf_evidence,city
Baylor S&W-Baylor COM Temple,TX,Surgery-Preliminary,1725440P1,440,Surgery-General,P,Preliminary,2026,2,0,0.0,pslf_friendly,Baylor,Temple
Baylor Univ Med Ctr-Dallas,TX,Dermatology,1706080A0,80,Dermatology,A,Advanced,2026,2,2,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Emergency Medicine,1706110C0,110,Emergency Medicine,C,Categorical,2026,8,8,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Family Medicine,1706120C0,120,Family Medicine,C,Categorical,2026,5,5,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Family Medicine/Waxahachie,1706120C1,120,Family Medicine,C,Categorical,2026,4,4,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Internal Medicine,1706140C0,140,Internal Medicine,C,Categorical,2026,16,16,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Medicine-Preliminary,1706140P0,140,Internal Medicine,P,Preliminary,2026,2,2,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Neurology,1706180C0,180,Neurology,C,Categorical,2026,4,4,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Obstetrics-Gynecology,1706220C0,220,Obstetrics-Gynecology,C,Categorical,2026,6,6,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Orthopaedic Surgery,1706260C0,260,Orthopaedic Surgery,C,Categorical,2026,4,4,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Pathology,1706300C0,300,Pathology,C,Categorical,2026,4,4,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Phys Medicine & Rehab,1706340A0,340,Phys Medicine & Rehab,A,Advanced,2026,3,3,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Radiology-Diagnostic,1706420A0,420,Radiology-Diagnostic,A,Advanced,2026,2,2,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Radiology-Diagnostic,1706420C0,420,Radiology-Diagnostic,C,Categorical,2026,5,5,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Radiology-Diagnostic,1706420R0,420,Radiology-Diagnostic,R,Physician (PGY-2 entry),2026,1,1,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,General Surgery,1706440C0,440,Surgery-General,C,Categorical,2026,10,10,1.0,pslf_friendly,Univ,Dallas
Baylor Univ Med Ctr-Dallas,TX,Surgery-Preliminary,1706440P0,440,Surgery-General,P,Preliminary,2026,2,0,0.0,pslf_friendly,Univ,Dallas
CHRISTUS Health,TX,Emergency Medicine/Spohn,2116110C0,110,Emergency Medicine,C,Categorical,2026,12,12,1.0,ambiguous,,Irving
CHRISTUS Health,TX,Family Medicine/Spohn,2116120C0,120,Family Medicine,C,Categorical,2026,12,6,0.5,ambiguous,,Irving
CHRISTUS Health,TX,Family Med/Santa Rosa,2116120C1,120,Family Medicine,C,Categorical,2026,10,10,1.0,ambiguous,,Irving
CHRISTUS Health,TX,Internal Medicine/GSMC,2116140C0,140,Internal Medicine,C,Categorical,2026,13,13,1.0,ambiguous,,Irving
Conroe Reg Med Ctr,TX,Family Medicine,1502120C0,120,Family Medicine,C,Categorical,2026,12,12,1.0,pslf_friendly,Med Ctr,Conroe
DeTar Healthcare System,TX,Family Medicine,1797120C0,120,Family Medicine,C,Categorical,2026,8,8,1.0,pslf_friendly,Healthcare,Victoria
Doctors Hospital at Renaissance,TX,Emergency Medicine,2353110C0,110,Emergency Medicine,C,Categorical,2026,6,6,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Family Medicine,2353120C0,120,Family Medicine,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Internal Medicine,2353140C0,140,Internal Medicine,C,Categorical,2026,11,11,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Neurology,2353180C0,180,Neurology,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Neurology,2353180R0,180,Neurology,R,Physician (PGY-2 entry),2026,2,2,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Obstetrics-Gynecology,2353220C0,220,Obstetrics-Gynecology,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Orthopaedic Surgery,2353260C0,260,Orthopaedic Surgery,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Psychiatry,2353400C0,400,Psychiatry,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,Radiology-Diagnostic,2353420C0,420,Radiology-Diagnostic,C,Categorical,2026,3,3,1.0,ambiguous,,Edinburg
Doctors Hospital at Renaissance,TX,General Surgery,2353440C0,440,Surgery-General,C,Categorical,2026,4,4,1.0,ambiguous,,Edinburg
Driscoll Childrens Hosp,TX,Pediatrics,1703320C0,320,Pediatrics,C,Categorical,2026,18,18,1.0,pslf_friendly,Children,Corpus Christi
Driscoll Childrens Hosp,TX,Pediatrics/Rio Grande Valley,1703320C1,320,Pediatrics,C,Categorical,2026,8,7,0.875,pslf_friendly,Children,Corpus Christi
HCA Corpus Christi Med Ctr,TX,Dermatology,2110080R0,80,Dermatology,R,Physician (PGY-2 entry),2026,3,3,1.0,pslf_hostile,HCA,Corpus Christi
HCA Corpus Christi Med Ctr,TX,Internal Medicine,2110140C0,140,Internal Medicine,C,Categorical,2026,5,4,0.8,pslf_hostile,HCA,Corpus Christi
HCA Houston Healthcare/U Houston,TX,Emergency Med/Kingwood,2211110C0,110,Emergency Medicine,C,Categorical,2026,13,13,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Emergency Medicine/Clear Lake,2211110C1,110,Emergency Medicine,C,Categorical,2026,8,8,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Internal Medicine/Kingwood,2211140C0,140,Internal Medicine,C,Categorical,2026,25,25,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Internal Medicine/Clear Lake,2211140C1,140,Internal Medicine,C,Categorical,2026,25,25,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Obstetrics-Gynecology,2211220C0,220,Obstetrics-Gynecology,C,Categorical,2026,4,4,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,General Surgery/Kingwood,2211440C0,440,Surgery-General,C,Categorical,2026,5,5,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,General Surgery/Clear Lake,2211440C1,440,Surgery-General,C,Categorical,2026,3,3,1.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Surg-Prelim/Kingwood,2211440P0,440,Surgery-General,P,Preliminary,2026,2,0,0.0,pslf_hostile,HCA,Houston
HCA Houston Healthcare/U Houston,TX,Transitional/Kingwood,2211999P1,999,Transitional,P,Preliminary,2026,8,8,1.0,pslf_hostile,HCA,Houston
HCA Las Palmas del Sol Healthcare,TX,Internal Medicine,2188140C0,140,Internal Medicine,C,Categorical,2026,12,12,1.0,pslf_hostile,HCA,El Paso
HCA Las Palmas del Sol Healthcare,TX,Obstetrics-Gynecology,2188220C0,220,Obstetrics-Gynecology,C,Categorical,2026,6,6,1.0,pslf_hostile,HCA,El Paso
HCA Medical City Healthcare,TX,Dermatology/Fort Worth,2244080A0,80,Dermatology,A,Advanced,2026,2,2,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Emergency Medicine,2244110C0,110,Emergency Medicine,C,Categorical,2026,8,8,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Family Medicine/Fort Worth,2244120C1,120,Family Medicine,C,Categorical,2026,5,4,0.8,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Internal Medicine/Arlington,2244140C0,140,Internal Medicine,C,Categorical,2026,30,22,0.7333333333333333,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Internal Medicine/Fort Worth,2244140C1,140,Internal Medicine,C,Categorical,2026,15,15,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Ob-Gyn/Arlington,2244220C0,220,Obstetrics-Gynecology,C,Categorical,2026,5,5,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Orthopaedic Surgery,2244260C0,260,Orthopaedic Surgery,C,Categorical,2026,3,3,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,General Surgery/Plano,2244440C0,440,Surgery-General,C,Categorical,2026,7,7,1.0,pslf_hostile,HCA,Dallas
HCA Medical City Healthcare,TX,Transitional,2244999P0,999,Transitional,P,Preliminary,2026,12,12,1.0,pslf_hostile,HCA,Dallas
Houston Methodist Hospital,TX,Anesthesiology,1167040C0,40,Anesthesiology,C,Categorical,2026,6,6,1.0,ambiguous,,
Houston Methodist Hospital,TX,Family Medicine,1167120C0,120,Family Medicine,C,Categorical,2026,8,8,1.0,ambiguous,,
Houston Methodist Hospital,TX,Family Medicine/Sugar Land,1167120C2,120,Family Medicine,C,Categorical,2026,8,5,0.625,ambiguous,,
Houston Methodist Hospital,TX,Internal Medicine,1167140C0,140,Internal Medicine,C,Categorical,2026,22,22,1.0,ambiguous,,
Houston Methodist Hospital,TX,Internal Medicine/Woodlands,1167140C1,140,Internal Medicine,C,Categorical,2026,6,6,1.0,ambiguous,,
Houston Methodist Hospital,TX,Neurological Surgery,1167160C0,160,Neurological Surgery,C,Categorical,2026,3,3,1.0,ambiguous,,
Houston Methodist Hospital,TX,Neurology,1167180C0,180,Neurology,C,Categorical,2026,9,9,1.0,ambiguous,,
Houston Methodist Hospital,TX,Obstetrics-Gynecology,1167220C0,220,Obstetrics-Gynecology,C,Categorical,2026,5,5,1.0,ambiguous,,
Houston Methodist Hospital,TX,Ob-Gyn/Willowbrook,1167220C1,220,Obstetrics-Gynecology,C,Categorical,2026,5,5,1.0,ambiguous,,
Houston Methodist Hospital,TX,Orthopaedic Surgery,1167260C0,260,Orthopaedic Surgery,C,Categorical,2026,3,3,1.0,ambiguous,,
Houston Methodist Hospital,TX,Otolaryngology,1167280C0,280,Otolaryngology,C,Categorical,2026,2,2,1.0,ambiguous,,
Houston Methodist Hospital,TX,Pathology,1167300C0,300,Pathology,C,Categorical,2026,6,6,1.0,ambiguous,,
Houston Methodist Hospital,TX,Radiology-Diagnostic,1167420A0,420,Radiology-Diagnostic,A,Advanced,2026,5,5,1.0,ambiguous,,
Houston Methodist Hospital,TX,General Surgery,1167440C0,440,Surgery-General,C,Categorical,2026,6,6,1.0,ambiguous,,
Houston Methodist Hospital,TX,Surgery-Preliminary,1167440P0,440,Surgery-General,P,Preliminary,2026,2,0,0.0,ambiguous,,
Houston Methodist Hospital,TX,Vascular Surgery,1167451C0,451,Vascular Surgery,C,Categorical,2026,2,2,1.0,ambiguous,,
Houston Methodist Hospital,TX,Transitional,1167999P0,999,Transitional,P,Preliminary,2026,6,6,1.0,ambiguous,,
John Peter Smith Hosp,TX,Emergency Medicine,1711110C0,110,Emergency Medicine,C,Categorical,2026,15,15,1.0,ambiguous,,Fort Worth
John Peter Smith Hosp,TX,Family Medicine,1711120C0,120,Family Medicine,C,Categorical,2026,24,24,1.0,ambiguous,,Fort Worth
John Peter Smith Hosp,TX,Obstetrics-Gynecology,1711220C0,220,Obstetrics-Gynecology,C,Categorical,2026,5,5,1.0,ambiguous,,Fort Worth
John Peter Smith Hosp,TX,Orthopaedic Surgery,1711260C0,260,Orthopaedic Surgery,C,Categorical,2026,4,4,1.0,ambiguous,,Fort Worth
John Peter Smith Hosp,TX,Psychiatry,1711400C0,400,Psychiatry,C,Categorical,2026,12,12,1.0,ambiguous,,Fort Worth
John Peter Smith Hosp,TX,Transitional,1711999P1,999,Transitional,P,Preliminary,2026,12,12,1.0,ambiguous,,Fort Worth
Memorial Hermann Hosp,TX,Family Medicine,1785120C0,120,Family Medicine,C,Categorical,2026,14,14,1.0,pslf_friendly,Memorial,Sugar Land
Methodist Health System Dallas,TX,Family Medicine,1707120C0,120,Family Medicine,C,Categorical,2026,6,6,1.0,pslf_friendly,Health System,Dallas
Methodist Health System Dallas,TX,Internal Medicine,1707140C0,140,Internal Medicine,C,Categorical,2026,13,13,1.0,pslf_friendly,Health System,Dallas
Methodist Health System Dallas,TX,Obstetrics-Gynecology,1707220C0,220,Obstetrics-Gynecology,C,Categorical,2026,3,3,1.0,pslf_friendly,Health System,Dallas
Methodist Health System Dallas,TX,General Surgery,1707440C0,440,Surgery-General,C,Categorical,2026,3,3,1.0,pslf_friendly,Health System,Dallas
Methodist Health System Dallas,TX,Surgery-Preliminary,1707440P0,440,Surgery-General,P,Preliminary,2026,3,2,0.6666666666666666,pslf_friendly,Health System,Dallas
Methodist Healthcare Sys-San Antonio,TX,Internal Medicine,1535140C0,140,Internal Medicine,C,Categorical,2026,15,15,1.0,pslf_friendly,Healthcare,San Antonio
Methodist Healthcare Sys-San Antonio,TX,Obstetrics-Gynecology,1535220C0,220,Obstetrics-Gynecology,C,Categorical,2026,4,4,1.0,pslf_friendly,Healthcare,San Antonio
Methodist Healthcare Sys-San Antonio,TX,General Surgery,1535440C0,440,Surgery-General,C,Categorical,2026,4,4,1.0,pslf_friendly,Healthcare,San Antonio
Prime South Consortium,TX,Family Medicine,2408120C0,120,Family Medicine,C,Categorical,2026,4,3,0.75,ambiguous,,Weslaco
Prime South Consortium,TX,Int Med/Southern Reg Med Ctr,2408140C0,140,Internal Medicine,C,Categorical,2026,14,14,1.0,ambiguous,,Weslaco
Prime South Consortium,TX,Internal Med/Harlingen Med Ctr,2408140C1,140,Internal Medicine,C,Categorical,2026,13,13,1.0,ambiguous,,Weslaco
Prime South Consortium,TX,Internal Med/St Joseph Med Ctr,2408140C2,140,Internal Medicine,C,Categorical,2026,13,13,1.0,ambiguous,,Weslaco
Prime South Consortium,TX,Internal Medicine/Weslaco,2408140C3,140,Internal Medicine,C,Categorical,2026,13,13,1.0,ambiguous,,Weslaco
Project Vida Health Ctr,TX,Psychiatry,2386400C0,400,Psychiatry,C,Categorical,2026,3,3,1.0,ambiguous,,El Paso
Sam Houston State Univ COM,TX,Family Medicine/Huntsville,2291120C0,120,Family Medicine,C,Categorical,2026,4,2,0.5,pslf_friendly,Univ,Conroe
Sam Houston State Univ COM,TX,Family Medicine/Conroe,2291120C1,120,Family Medicine,C,Categorical,2026,4,0,0.0,pslf_friendly,Univ,Conroe
Sam Houston State Univ COM,TX,Psychiatry/Conroe,2291400C0,400,Psychiatry,C,Categorical,2026,4,4,1.0,pslf_friendly,Univ,Conroe
Shannon Medical Center,TX,Family Medicine,2387120C0,120,Family Medicine,C,Categorical,2026,6,6,1.0,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Internal Medicine,2387140C0,140,Internal Medicine,C,Categorical,2026,10,10,1.0,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Emergency Medicine,2407110C0,110,Emergency Medicine,C,Categorical,2026,10,10,1.0,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Family Medicine,2407120C0,120,Family Medicine,C,Categorical,2026,10,8,0.8,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Internal Medicine,2407140C0,140,Internal Medicine,C,Categorical,2026,20,7,0.35,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,General Surgery,2407440C0,440,Surgery-General,C,Categorical,2026,4,4,1.0,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Surgery-Preliminary,2407440P0,440,Surgery-General,P,Preliminary,2026,4,0,0.0,pslf_friendly,Medical Center,San Angelo
Shannon Medical Center,TX,Transitional,2407999P0,999,Transitional,P,Preliminary,2026,13,3,0.2307692307692307,pslf_friendly,Medical Center,San Angelo
St Davids Healthcare GME,TX,Obstetrics-Gynecology,2285220C0,220,Obstetrics-Gynecology,C,Categorical,2026,5,5,1.0,pslf_friendly,Healthcare,Austin
St Davids Healthcare GME,TX,General Surgery,2285440C0,440,Surgery-General,C,Categorical,2026,5,5,1.0,pslf_friendly,Healthcare,Austin
TIGMER,TX,Family Medicine/San Antonio,2169120C0,120,Family Medicine,C,Categorical,2026,10,10,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine/Laredo,2169120C1,120,Family Medicine,C,Categorical,2026,8,3,0.375,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine/San Antonio,2169140C0,140,Internal Medicine,C,Categorical,2026,18,18,1.0,ambiguous,,San Antonio
TIGMER,TX,Medicine-Primary/Laredo,2169140M0,140,Internal Medicine,M,Primary care,2026,9,9,1.0,ambiguous,,San Antonio
TIGMER,TX,Psychiatry,2169400C0,400,Psychiatry,C,Categorical,2026,12,12,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine,1713120C0,120,Family Medicine,C,Categorical,2026,10,8,0.8,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural Madisonville,1713120C1,120,Family Medicine,C,Categorical,2026,2,0,0.0,ambiguous,,San Antonio
TIGMER,TX,Psychiatry,1713400C0,400,Psychiatry,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine,2420140C0,140,Internal Medicine,C,Categorical,2026,10,6,0.6,ambiguous,,San Antonio
TIGMER,TX,Public Health & Preventive Med/2yr-MPH,1521380R0,380,Preventive Medicine,R,Physician (PGY-2 entry),2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Med/Harris Methodist,2279140C0,140,Internal Medicine,C,Categorical,2026,15,15,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine/HEB Denton,2279140C1,140,Internal Medicine,C,Categorical,2026,20,20,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Med/Presbyterian Plano,2279140C2,140,Internal Medicine,C,Categorical,2026,10,10,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Med/Presbyterian Dallas,2279140C3,140,Internal Medicine,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,Medi-Prelim/Presbyterian Dallas,2279140P0,140,Internal Medicine,P,Preliminary,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,General Surgery/Harris Methodist,2279440C0,440,Surgery-General,C,Categorical,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Phys Medicine & Rehab,2374340C0,340,Phys Medicine & Rehab,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine,2993120C0,120,Family Medicine,C,Categorical,2026,8,8,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine,2993140C0,140,Internal Medicine,C,Categorical,2026,11,11,1.0,ambiguous,,San Antonio
TIGMER,TX,Obstetrics-Gynecology,2993220C0,220,Obstetrics-Gynecology,C,Categorical,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Pediatrics,2993320C0,320,Pediatrics,C,Categorical,2026,5,5,1.0,ambiguous,,San Antonio
TIGMER,TX,General Surgery,2993440C0,440,Surgery-General,C,Categorical,2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,Surgery-Preliminary,2993440P0,440,Surgery-General,P,Preliminary,2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,Emergency Medicine,1710110C0,110,Emergency Medicine,C,Categorical,2026,12,12,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine,1710120C0,120,Family Medicine,C,Categorical,2026,8,8,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine/Transmountain,1710120C1,120,Family Medicine,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine,1710140C0,140,Internal Medicine,C,Categorical,2026,17,5,0.2941176470588235,ambiguous,,San Antonio
TIGMER,TX,Internal Med/Transmountain,1710140C2,140,Internal Medicine,C,Categorical,2026,14,14,1.0,ambiguous,,San Antonio
TIGMER,TX,Neurology,1710180C0,180,Neurology,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Obstetrics-Gynecology,1710220C0,220,Obstetrics-Gynecology,C,Categorical,2026,5,4,0.8,ambiguous,,San Antonio
TIGMER,TX,Orthopaedic Surgery,1710260C0,260,Orthopaedic Surgery,C,Categorical,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Pathology,1710300C0,300,Pathology,C,Categorical,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Pediatrics,1710320C0,320,Pediatrics,C,Categorical,2026,13,10,0.7692307692307693,ambiguous,,San Antonio
TIGMER,TX,Psychiatry,1710400C0,400,Psychiatry,C,Categorical,2026,8,8,1.0,ambiguous,,San Antonio
TIGMER,TX,Psychiatry/Transmountain,1710400C1,400,Psychiatry,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Radiology-Diagnostic,1710420A0,420,Radiology-Diagnostic,A,Advanced,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,General Surgery,1710440C0,440,Surgery-General,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Surgery-Preliminary,1710440P0,440,Surgery-General,P,Preliminary,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Transitional/Transmountain,1710999P1,999,Transitional,P,Preliminary,2026,10,10,1.0,ambiguous,,San Antonio
TIGMER,TX,Anesthesiology,2973040C0,40,Anesthesiology,C,Categorical,2026,5,5,1.0,ambiguous,,San Antonio
TIGMER,TX,Dermatology,2973080A0,80,Dermatology,A,Advanced,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Emergency Medicine,2973110C0,110,Emergency Medicine,C,Categorical,2026,9,9,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine,2973120C0,120,Family Medicine,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine,2973140C0,140,Internal Medicine,C,Categorical,2026,14,14,1.0,ambiguous,,San Antonio
TIGMER,TX,Medicine-Preliminary,2973140P0,140,Internal Medicine,P,Preliminary,2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,Neurology,2973180C0,180,Neurology,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Neurology - PG-2 Neurology,2973180R0,180,Neurology,R,Physician (PGY-2 entry),2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Obstetrics-Gynecology,2973220C0,220,Obstetrics-Gynecology,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Orthopaedic Surgery,2973260C0,260,Orthopaedic Surgery,C,Categorical,2026,4,4,1.0,ambiguous,,San Antonio
TIGMER,TX,Otolaryngology,2973280C0,280,Otolaryngology,C,Categorical,2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Pediatrics,2973320C0,320,Pediatrics,C,Categorical,2026,8,8,1.0,ambiguous,,San Antonio
TIGMER,TX,Phys Medicine & Rehab,2973340C0,340,Phys Medicine & Rehab,C,Categorical,2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,Psychiatry,2973400C0,400,Psychiatry,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,Psychiatry/CAP,2973400C1,400,Psychiatry,C,Categorical,2026,2,2,1.0,ambiguous,,San Antonio
TIGMER,TX,General Surgery,2973440C0,440,Surgery-General,C,Categorical,2026,5,5,1.0,ambiguous,,San Antonio
TIGMER,TX,Surgery-Preliminary,2973440P0,440,Surgery-General,P,Preliminary,2026,5,1,0.2,ambiguous,,San Antonio
TIGMER,TX,Family Medicine/Odessa,3124120C0,120,Family Medicine,C,Categorical,2026,11,11,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Ft Stockton,3124120C2,120,Family Medicine,C,Categorical,2026,1,0,0.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Sweetwater,3124120C3,120,Family Medicine,C,Categorical,2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Alpine,3124120C4,120,Family Medicine,C,Categorical,2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Pecos,3124120C5,120,Family Medicine,C,Categorical,2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Carlsbad,3124120C6,120,Family Medicine,C,Categorical,2026,1,0,0.0,ambiguous,,San Antonio
TIGMER,TX,Family Med/Rural-Hobbs,3124120C7,120,Family Medicine,C,Categorical,2026,1,1,1.0,ambiguous,,San Antonio
TIGMER,TX,Family Medicine/Midland,3124120C8,120,Family Medicine,C,Categorical,2026,3,3,1.0,ambiguous,,San Antonio
TIGMER,TX,Internal Medicine,3124140C0,140,Internal Medicine,C,Categorical,2026,17,17,1.0,ambiguous,,San Antonio
TIGMER,TX,Obstetrics-Gynecology,3124220C0,220,Obstetrics-Gynecology,C,Categorical,2026,4,3,0.75,ambiguous,,San Antonio
TIGMER,TX,Psychiatry,3124400C0,400,Psychiatry,C,Categorical,2026,6,6,1.0,ambiguous,,San Antonio
TIGMER,TX,General Surgery,3124440C1,440,Surgery-General,C,Categorical,2026,2,2,1.0,ambiguous,,San Antonio
